Paperback,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,17.00,9780743273565,https://www.prince-books.com/book/9780743273565,Prince Books,New 
Hardcover,The Great Gatsby,F. Scott Fitzgerald,12.99,9781509826360,https://www.prince-books.com/book/9781509826360,Prince Books,New
N/A,Great Gatsby (Revised),F Scott Fitzgerald,6.99,9781853260414,https://www.2ndandcharles.com/shop/great-gatsby-revised-33606,Second and Charles,N/A
N/A,Great Gatsby,F Scott Fitzgerald,17.00,9780743273565,https://www.2ndandcharles.com/shop/great-gatsby-45502,Second and Charles,N/A
N/A,Great Gatsby,F Scott Fitzgerald,6.95,9780743273565,https://www.2ndandcharles.com/shop/great-gatsby-122958,Second and Charles,N/A
N/A,Great Gatsby (Scribner Pb Fic),F Scott Fitzgerald,3.50,9780684801520,https://www.2ndandcharles.com/shop/great-gatsby-scribner-pb-fic-135660,Second and Charles,N/A
